date,temperature,rainfall,humidity,wind_speed,year,month,season,frost_risk
2022-03-12,9.6,0.0,56.71,6.73,2022,3,Spring,0
2022-03-13,10.72,0.0,63.5,6.53,2022,3,Spring,0
2022-03-14,11.47,0.0,68.25,5.3,2022,3,Spring,0
2022-03-15,13.02,0.0,65.12,8.37,2022,3,Spring,0
2022-03-16,13.62,0.0,54.83,9.31,2022,3,Spring,0
2022-03-17,14.42,0.0,61.71,7.12,2022,3,Spring,0
2022-03-18,14.15,0.2,77.79,4.97,2022,3,Spring,0
2022-03-19,13.68,3.1,73.25,4.25,2022,3,Spring,0
2022-03-20,13.2,0.0,54.0,5.76,2022,3,Spring,0
2022-03-21,13.36,0.0,43.96,8.72,2022,3,Spring,0
2022-03-22,14.09,0.0,42.83,9.97,2022,3,Spring,0
2022-03-23,14.09,0.0,38.42,7.83,2022,3,Spring,0
2022-03-24,11.79,0.1,44.71,5.96,2022,3,Spring,0
2022-03-25,11.42,0.0,42.42,9.89,2022,3,Spring,0
2022-03-26,13.03,0.0,40.83,9.9,2022,3,Spring,0
2022-03-27,14.53,0.0,36.29,11.2,2022,3,Spring,0
2022-03-28,15.11,0.0,36.33,9.79,2022,3,Spring,0
2022-03-29,16.3,0.0,33.5,9.4,2022,3,Spring,0
2022-03-30,15.19,0.0,33.08,7.84,2022,3,Spring,0
2022-03-31,15.69,0.0,28.25,8.9,2022,3,Spring,0
2022-04-01,15.52,0.0,36.79,7.39,2022,4,Spring,0
2022-04-02,14.64,0.0,38.71,6.27,2022,4,Spring,0
2022-04-03,15.56,0.0,24.75,8.52,2022,4,Spring,0
2022-04-04,14.92,0.0,26.42,9.52,2022,4,Spring,0
2022-04-05,15.3,0.0,34.25,8.48,2022,4,Spring,0
2022-04-06,15.69,0.0,36.17,9.06,2022,4,Spring,0
2022-04-07,16.24,0.0,35.33,9.92,2022,4,Spring,0
2022-04-08,16.79,0.0,32.96,9.73,2022,4,Spring,0
2022-04-09,16.79,0.1,33.71,9.8,2022,4,Spring,0
2022-04-10,16.82,0.0,31.46,8.68,2022,4,Spring,0
2022-04-11,18.32,0.0,31.92,10.1,2022,4,Spring,0
2022-04-12,17.97,0.0,32.62,7.22,2022,4,Spring,0
2022-04-13,16.18,2.9,41.29,8.31,2022,4,Spring,0
2022-04-14,15.12,1.2,38.38,7.92,2022,4,Spring,0
2022-04-15,13.14,0.8,47.0,6.18,2022,4,Spring,0
2022-04-16,13.62,0.6,46.83,6.54,2022,4,Spring,0
2022-04-17,15.41,0.0,39.46,7.35,2022,4,Spring,0
2022-04-18,16.99,0.0,36.96,8.31,2022,4,Spring,0
2022-04-19,17.31,0.2,36.71,8.84,2022,4,Spring,0
2022-04-20,17.28,0.0,36.75,9.23,2022,4,Spring,0
2022-04-21,14.45,2.4,47.83,7.87,2022,4,Spring,0
2022-04-22,13.24,1.1,54.46,6.8,2022,4,Spring,0
2022-04-23,14.43,0.1,39.96,9.5,2022,4,Spring,0
2022-04-24,15.7,0.0,35.42,9.87,2022,4,Spring,0
2022-04-25,16.91,0.1,33.88,10.77,2022,4,Spring,0
2022-04-26,16.38,0.0,34.04,9.4,2022,4,Spring,0
2022-04-27,17.6,0.0,35.62,9.05,2022,4,Spring,0
2022-04-28,19.31,0.0,31.67,10.28,2022,4,Spring,0
2022-04-29,18.81,0.0,32.29,11.04,2022,4,Spring,0
2022-04-30,18.58,0.0,35.88,9.63,2022,4,Spring,0
2022-05-01,17.53,0.0,41.25,8.18,2022,5,Spring,0
2022-05-02,17.13,0.0,50.75,6.88,2022,5,Spring,0
2022-05-03,16.12,4.4,62.42,5.24,2022,5,Spring,0
2022-05-04,14.93,7.4,64.38,5.9,2022,5,Spring,0
2022-05-05,15.69,0.3,52.79,7.69,2022,5,Spring,0
2022-05-06,16.77,0.9,44.62,8.55,2022,5,Spring,0
2022-05-07,15.94,2.4,50.96,8.18,2022,5,Spring,0
2022-05-08,16.72,1.2,52.25,7.24,2022,5,Spring,0
2022-05-09,16.68,1.5,57.08,7.26,2022,5,Spring,0
2022-05-10,16.43,2.9,64.62,6.42,2022,5,Spring,0
2022-05-11,18.01,0.5,61.88,7.77,2022,5,Spring,0
2022-05-12,18.82,0.3,54.25,8.94,2022,5,Spring,0
2022-05-13,19.32,0.6,41.12,10.65,2022,5,Spring,0
2022-05-14,21.05,0.0,30.17,9.43,2022,5,Spring,0
2022-05-15,20.87,0.0,32.12,8.5,2022,5,Spring,0
2022-05-16,20.01,0.0,35.92,8.35,2022,5,Spring,0
2022-05-17,18.15,0.6,45.0,8.51,2022,5,Spring,0
2022-05-18,18.1,0.7,44.58,8.37,2022,5,Spring,0
2022-05-19,18.8,0.0,44.21,9.07,2022,5,Spring,0
2022-05-20,19.4,0.0,36.04,8.16,2022,5,Spring,0
2022-05-21,18.41,0.0,34.17,6.96,2022,5,Spring,0
2022-05-22,16.0,4.5,50.04,7.02,2022,5,Spring,0
2022-05-23,13.89,2.7,63.12,7.48,2022,5,Spring,0
2022-05-24,11.68,19.6,76.67,5.54,2022,5,Spring,0
2022-05-25,13.46,0.5,65.33,5.85,2022,5,Spring,0
2022-05-26,14.48,1.2,70.46,6.45,2022,5,Spring,0
2022-05-27,15.99,2.9,71.79,7.84,2022,5,Spring,0
2022-05-28,17.04,5.6,71.29,7.18,2022,5,Spring,0
2022-05-29,17.45,0.7,63.75,6.1,2022,5,Spring,0
2022-05-30,17.63,1.9,54.88,4.82,2022,5,Spring,0
2022-05-31,17.93,0.0,47.38,7.7,2022,5,Spring,0
2022-06-01,19.16,0.0,34.21,9.99,2022,6,Monsoon,0
2022-06-02,19.76,0.0,27.96,10.03,2022,6,Monsoon,0
2022-06-03,20.02,0.0,26.88,9.16,2022,6,Monsoon,0
2022-06-04,20.53,0.0,28.25,9.33,2022,6,Monsoon,0
2022-06-05,21.08,0.0,28.25,8.22,2022,6,Monsoon,0
2022-06-06,20.76,0.0,31.96,7.84,2022,6,Monsoon,0
2022-06-07,22.43,0.0,28.46,8.38,2022,6,Monsoon,0
2022-06-08,21.91,0.0,30.08,9.41,2022,6,Monsoon,0
2022-06-09,21.16,0.1,32.38,8.13,2022,6,Monsoon,0
2022-06-10,21.31,0.0,32.5,9.66,2022,6,Monsoon,0
2022-06-11,21.6,0.0,33.67,9.65,2022,6,Monsoon,0
2022-06-12,21.05,0.3,39.38,6.64,2022,6,Monsoon,0
2022-06-13,20.68,0.2,41.92,10.44,2022,6,Monsoon,0
2022-06-14,21.86,0.0,36.5,10.8,2022,6,Monsoon,0
2022-06-15,22.27,0.0,40.12,9.07,2022,6,Monsoon,0
2022-06-16,18.16,6.4,63.92,7.05,2022,6,Monsoon,0
2022-06-17,16.16,5.2,79.83,6.04,2022,6,Monsoon,0
2022-06-18,14.88,7.3,76.96,4.76,2022,6,Monsoon,0
2022-06-19,15.78,0.4,68.71,4.67,2022,6,Monsoon,0
2022-06-20,14.58,1.0,71.04,4.43,2022,6,Monsoon,0
2022-06-21,14.55,2.4,70.62,5.68,2022,6,Monsoon,0
2022-06-22,15.72,2.7,72.92,4.81,2022,6,Monsoon,0
2022-06-23,17.28,0.0,67.0,6.91,2022,6,Monsoon,0
2022-06-24,17.57,0.5,66.0,6.12,2022,6,Monsoon,0
2022-06-25,17.95,2.4,70.46,5.02,2022,6,Monsoon,0
2022-06-26,18.18,2.9,79.92,5.44,2022,6,Monsoon,0
2022-06-27,18.49,2.5,84.5,6.53,2022,6,Monsoon,0
2022-06-28,18.71,3.2,86.83,7.65,2022,6,Monsoon,0
2022-06-29,18.26,4.5,88.08,5.19,2022,6,Monsoon,0
2022-06-30,16.74,44.5,92.21,4.61,2022,6,Monsoon,0
2022-07-01,16.81,9.7,90.12,3.26,2022,7,Monsoon,0
2022-07-02,17.05,30.7,92.83,3.46,2022,7,Monsoon,0
2022-07-03,17.44,3.7,88.75,3.36,2022,7,Monsoon,0
2022-07-04,18.12,5.9,87.67,4.3,2022,7,Monsoon,0
2022-07-05,18.74,5.3,86.88,4.55,2022,7,Monsoon,0
2022-07-06,18.71,11.3,85.62,4.24,2022,7,Monsoon,0
2022-07-07,18.28,4.1,86.75,4.95,2022,7,Monsoon,0
2022-07-08,18.24,9.1,87.83,4.53,2022,7,Monsoon,0
2022-07-09,17.51,8.2,90.33,5.02,2022,7,Monsoon,0
2022-07-10,17.14,3.8,87.88,3.98,2022,7,Monsoon,0
2022-07-11,17.46,5.8,88.88,4.82,2022,7,Monsoon,0
2022-07-12,17.48,3.9,88.12,4.97,2022,7,Monsoon,0
2022-07-13,17.1,16.9,90.5,4.29,2022,7,Monsoon,0
2022-07-14,17.56,1.8,83.25,5.14,2022,7,Monsoon,0
2022-07-15,17.8,6.1,79.79,4.63,2022,7,Monsoon,0
2022-07-16,18.27,3.8,77.33,4.5,2022,7,Monsoon,0
2022-07-17,17.95,6.3,89.46,4.12,2022,7,Monsoon,0
2022-07-18,18.76,0.6,81.46,5.96,2022,7,Monsoon,0
2022-07-19,18.02,1.6,86.88,6.37,2022,7,Monsoon,0
2022-07-20,17.45,8.1,90.25,6.08,2022,7,Monsoon,0
2022-07-21,16.86,4.3,89.21,3.26,2022,7,Monsoon,0
2022-07-22,16.79,2.4,90.67,3.44,2022,7,Monsoon,0
2022-07-23,16.88,7.7,91.0,3.44,2022,7,Monsoon,0
2022-07-24,17.69,6.8,85.96,3.71,2022,7,Monsoon,0
2022-07-25,17.22,7.6,88.67,3.75,2022,7,Monsoon,0
2022-07-26,16.96,18.3,90.54,3.72,2022,7,Monsoon,0
2022-07-27,16.61,26.4,91.42,3.12,2022,7,Monsoon,0
2022-07-28,16.62,9.3,91.12,3.74,2022,7,Monsoon,0
2022-07-29,16.52,8.5,92.75,3.36,2022,7,Monsoon,0
2022-07-30,16.0,3.9,93.38,3.7,2022,7,Monsoon,0
2022-07-31,15.75,3.8,92.12,4.52,2022,7,Monsoon,0
2022-08-01,15.87,14.9,94.38,3.91,2022,8,Monsoon,0
2022-08-02,16.85,0.2,87.08,5.93,2022,8,Monsoon,0
2022-08-03,16.99,0.6,87.08,5.43,2022,8,Monsoon,0
2022-08-04,16.47,5.5,92.08,3.15,2022,8,Monsoon,0
2022-08-05,16.62,16.1,91.0,3.55,2022,8,Monsoon,0
2022-08-06,16.89,5.0,89.88,4.09,2022,8,Monsoon,0
2022-08-07,16.72,10.3,91.42,3.89,2022,8,Monsoon,0
2022-08-08,18.2,4.7,84.21,4.18,2022,8,Monsoon,0
2022-08-09,18.35,2.4,84.92,4.8,2022,8,Monsoon,0
2022-08-10,18.74,0.0,79.21,6.18,2022,8,Monsoon,0
2022-08-11,17.01,15.6,85.71,4.43,2022,8,Monsoon,0
2022-08-12,18.18,0.0,73.71,6.4,2022,8,Monsoon,0
2022-08-13,18.09,0.2,85.71,5.6,2022,8,Monsoon,0
2022-08-14,17.32,7.6,90.33,3.99,2022,8,Monsoon,0
2022-08-15,16.36,6.0,85.42,5.21,2022,8,Monsoon,0
2022-08-16,17.36,3.7,81.54,5.34,2022,8,Monsoon,0
2022-08-17,16.92,4.7,88.33,3.6,2022,8,Monsoon,0
2022-08-18,16.82,4.2,90.79,4.8,2022,8,Monsoon,0
2022-08-19,17.0,4.5,94.08,7.52,2022,8,Monsoon,0
2022-08-20,15.63,15.4,96.21,4.79,2022,8,Monsoon,0
2022-08-21,16.81,14.6,85.38,4.3,2022,8,Monsoon,0
2022-08-22,16.5,3.0,87.12,4.26,2022,8,Monsoon,0
2022-08-23,17.48,3.9,84.92,3.82,2022,8,Monsoon,0
2022-08-24,16.47,4.3,89.79,3.31,2022,8,Monsoon,0
2022-08-25,16.75,1.9,85.25,3.65,2022,8,Monsoon,0
2022-08-26,16.45,2.5,89.21,4.11,2022,8,Monsoon,0
2022-08-27,17.33,2.8,88.62,6.81,2022,8,Monsoon,0
2022-08-28,16.86,3.4,91.92,5.3,2022,8,Monsoon,0
2022-08-29,16.05,5.1,92.42,3.72,2022,8,Monsoon,0
2022-08-30,16.28,3.6,90.08,5.28,2022,8,Monsoon,0
2022-08-31,16.53,0.9,88.29,5.92,2022,8,Monsoon,0
2022-09-01,16.61,1.8,87.42,4.98,2022,9,Monsoon,0
2022-09-02,15.76,2.3,89.67,5.86,2022,9,Monsoon,0
2022-09-03,16.23,7.0,86.46,6.54,2022,9,Monsoon,0
2022-09-04,15.47,2.1,87.58,5.35,2022,9,Monsoon,0
2022-09-05,15.22,0.3,84.42,5.42,2022,9,Monsoon,0
2022-09-06,14.85,1.3,86.04,4.83,2022,9,Monsoon,0
2022-09-07,15.5,0.6,82.25,4.74,2022,9,Monsoon,0
2022-09-08,15.64,0.8,84.92,4.87,2022,9,Monsoon,0
2022-09-09,15.47,2.8,89.71,4.3,2022,9,Monsoon,0
2022-09-10,15.24,1.4,92.46,4.95,2022,9,Monsoon,0
2022-09-11,15.63,2.2,87.46,4.77,2022,9,Monsoon,0
2022-09-12,15.14,4.4,86.75,5.08,2022,9,Monsoon,0
2022-09-13,15.72,6.1,84.46,5.81,2022,9,Monsoon,0
2022-09-14,15.83,6.3,87.0,4.42,2022,9,Monsoon,0
2022-09-15,15.4,14.3,91.75,4.75,2022,9,Monsoon,0
2022-09-16,14.95,2.4,88.71,4.55,2022,9,Monsoon,0
2022-09-17,15.19,0.9,84.88,4.45,2022,9,Monsoon,0
2022-09-18,14.59,0.0,82.29,6.33,2022,9,Monsoon,0
2022-09-19,15.2,7.4,86.25,3.92,2022,9,Monsoon,0
2022-09-20,15.68,6.4,85.67,3.76,2022,9,Monsoon,0
2022-09-21,16.01,2.3,86.5,3.43,2022,9,Monsoon,0
2022-09-22,14.94,13.5,89.96,4.2,2022,9,Monsoon,0
2022-09-23,14.99,10.5,88.83,3.93,2022,9,Monsoon,0
2022-09-24,14.62,29.4,90.58,4.07,2022,9,Monsoon,0
2022-09-25,14.16,50.4,89.12,7.15,2022,9,Monsoon,0
2022-09-26,13.5,2.3,87.5,5.3,2022,9,Monsoon,0
2022-09-27,12.99,1.1,87.33,4.77,2022,9,Monsoon,0
2022-09-28,13.29,0.9,87.88,4.0,2022,9,Monsoon,0
2022-09-29,14.23,0.0,83.08,5.15,2022,9,Monsoon,0
2022-09-30,13.39,0.0,82.0,5.07,2022,9,Monsoon,0
2022-10-01,13.77,0.2,81.0,4.82,2022,10,Autumn,0
2022-10-02,13.72,0.0,78.79,6.17,2022,10,Autumn,0
2022-10-03,14.29,1.2,74.21,4.63,2022,10,Autumn,0
2022-10-04,14.63,0.0,75.0,4.44,2022,10,Autumn,0
2022-10-05,13.77,0.7,77.5,4.78,2022,10,Autumn,0
2022-10-06,12.92,0.8,85.58,3.6,2022,10,Autumn,0
2022-10-07,12.53,0.4,87.67,3.85,2022,10,Autumn,0
2022-10-08,12.57,2.8,85.96,3.79,2022,10,Autumn,0
2022-10-09,12.68,0.6,83.88,3.71,2022,10,Autumn,0
2022-10-10,12.21,1.6,87.67,3.57,2022,10,Autumn,0
2022-10-11,10.16,27.2,91.62,4.4,2022,10,Autumn,0
2022-10-12,9.93,2.0,80.58,3.93,2022,10,Autumn,0
2022-10-13,10.58,0.5,74.62,4.57,2022,10,Autumn,0
2022-10-14,10.86,1.0,73.58,4.79,2022,10,Autumn,0
2022-10-15,10.88,0.0,75.54,5.76,2022,10,Autumn,0
2022-10-16,11.32,0.0,79.21,5.61,2022,10,Autumn,0
2022-10-17,11.81,0.2,77.04,5.82,2022,10,Autumn,0
2022-10-18,10.3,0.0,71.29,6.55,2022,10,Autumn,0
2022-10-19,9.55,0.1,65.5,5.72,2022,10,Autumn,0
2022-10-20,9.02,3.9,64.58,4.74,2022,10,Autumn,0
2022-10-21,9.8,0.1,56.0,6.05,2022,10,Autumn,0
2022-10-22,9.38,0.0,64.54,4.93,2022,10,Autumn,0
2022-10-23,10.05,0.1,68.29,4.98,2022,10,Autumn,0
2022-10-24,10.44,0.0,67.71,4.41,2022,10,Autumn,0
2022-10-25,9.66,0.0,70.29,6.55,2022,10,Autumn,0
2022-10-26,9.99,0.0,65.62,5.71,2022,10,Autumn,0
2022-10-27,9.86,0.0,63.08,7.03,2022,10,Autumn,0
2022-10-28,9.56,0.0,69.79,6.62,2022,10,Autumn,0
2022-10-29,9.32,0.0,71.79,5.98,2022,10,Autumn,0
2022-10-30,9.49,0.0,74.0,6.41,2022,10,Autumn,0
2022-10-31,9.41,0.0,70.08,4.98,2022,10,Autumn,0
2022-11-01,10.16,0.1,64.21,5.47,2022,11,Autumn,0
2022-11-02,9.8,0.0,59.88,7.35,2022,11,Autumn,0
2022-11-03,10.12,0.0,59.92,6.07,2022,11,Autumn,0
2022-11-04,10.11,0.0,64.88,5.24,2022,11,Autumn,0
2022-11-05,10.02,0.0,71.38,4.61,2022,11,Autumn,0
2022-11-06,10.68,0.0,56.21,5.2,2022,11,Autumn,0
2022-11-07,9.83,0.3,50.88,4.47,2022,11,Autumn,0
2022-11-08,8.74,0.0,59.58,5.7,2022,11,Autumn,0
2022-11-09,7.3,16.4,79.21,6.39,2022,11,Autumn,0
2022-11-10,6.49,2.7,72.42,6.25,2022,11,Autumn,0
2022-11-11,6.15,0.0,65.75,6.99,2022,11,Autumn,0
2022-11-12,5.96,0.0,57.38,6.45,2022,11,Autumn,0
2022-11-13,6.1,0.0,51.0,5.87,2022,11,Autumn,0
2022-11-14,6.42,10.8,65.58,6.74,2022,11,Autumn,0
2022-11-15,6.02,0.0,74.42,3.6,2022,11,Autumn,0
2022-11-16,5.24,0.8,79.25,4.98,2022,11,Autumn,0
2022-11-17,4.77,0.0,79.88,5.13,2022,11,Autumn,0
2022-11-18,5.42,0.0,74.83,4.36,2022,11,Autumn,0
2022-11-19,6.02,0.0,79.46,3.68,2022,11,Autumn,0
2022-11-20,7.0,0.3,76.0,4.12,2022,11,Autumn,0
2022-11-21,6.79,0.0,68.5,4.35,2022,11,Autumn,0
2022-11-22,6.32,0.0,68.54,3.77,2022,11,Autumn,0
2022-11-23,6.52,0.0,66.54,4.83,2022,11,Autumn,0
2022-11-24,6.54,0.0,55.38,4.58,2022,11,Autumn,0
2022-11-25,6.97,0.0,57.46,4.04,2022,11,Autumn,0
2022-11-26,7.64,0.0,55.21,4.04,2022,11,Autumn,0
2022-11-27,6.35,0.0,61.29,4.0,2022,11,Autumn,0
2022-11-28,6.12,0.0,68.67,3.71,2022,11,Autumn,0
2022-11-29,6.19,0.0,72.75,4.42,2022,11,Autumn,0
2022-11-30,6.1,0.0,68.29,3.72,2022,11,Autumn,0
2022-12-01,6.42,0.0,66.71,4.42,2022,12,Winter,0
2022-12-02,7.76,0.0,68.25,2.8,2022,12,Winter,0
2022-12-03,6.41,0.0,80.58,3.55,2022,12,Winter,0
2022-12-04,6.13,0.0,75.08,3.73,2022,12,Winter,0
2022-12-05,5.01,0.0,73.62,3.61,2022,12,Winter,0
2022-12-06,4.77,0.0,60.33,5.7,2022,12,Winter,0
2022-12-07,5.1,0.0,58.62,6.32,2022,12,Winter,0
2022-12-08,5.12,0.0,52.42,4.65,2022,12,Winter,0
2022-12-09,6.25,0.0,51.83,5.12,2022,12,Winter,0
2022-12-10,5.59,0.0,60.79,4.15,2022,12,Winter,0
2022-12-11,5.86,0.0,52.42,4.81,2022,12,Winter,0
2022-12-12,5.68,0.0,49.5,3.55,2022,12,Winter,0
2022-12-13,5.42,0.0,52.75,5.47,2022,12,Winter,0
2022-12-14,5.42,0.0,55.38,4.55,2022,12,Winter,0
2022-12-15,5.45,0.0,50.58,5.4,2022,12,Winter,0
2022-12-16,6.0,0.0,51.54,5.0,2022,12,Winter,0
2022-12-17,5.34,0.0,53.58,5.29,2022,12,Winter,0
2022-12-18,5.54,0.0,57.38,3.94,2022,12,Winter,0
2022-12-19,3.75,0.0,66.79,3.92,2022,12,Winter,0
2022-12-20,3.38,0.0,62.54,3.93,2022,12,Winter,0
2022-12-21,2.27,0.0,59.58,4.18,2022,12,Winter,0
2022-12-22,1.78,0.0,60.92,3.57,2022,12,Winter,0
2022-12-23,1.16,0.0,64.17,4.2,2022,12,Winter,0
2022-12-24,1.17,0.9,69.29,5.02,2022,12,Winter,0
2022-12-25,2.02,0.0,67.5,4.12,2022,12,Winter,0
2022-12-26,3.19,0.0,58.88,3.58,2022,12,Winter,0
2022-12-27,3.28,0.0,49.88,4.89,2022,12,Winter,0
2022-12-28,4.48,0.0,43.96,6.85,2022,12,Winter,0
2022-12-29,3.26,7.4,56.38,5.72,2022,12,Winter,0
2022-12-30,2.72,1.5,80.08,5.03,2022,12,Winter,0
2022-12-31,1.39,0.0,72.33,5.13,2022,12,Winter,0
2023-01-01,1.13,0.0,71.92,3.5,2023,1,Winter,0
2023-01-02,0.62,0.1,81.79,4.12,2023,1,Winter,0
2023-01-03,-0.23,0.2,79.75,3.52,2023,1,Winter,1
2023-01-04,0.55,0.0,59.12,4.46,2023,1,Winter,0
2023-01-05,1.3,0.0,46.96,4.05,2023,1,Winter,0
2023-01-06,2.85,0.0,40.54,4.09,2023,1,Winter,0
2023-01-07,5.78,0.6,36.71,4.62,2023,1,Winter,0
2023-01-08,6.88,0.0,49.42,5.68,2023,1,Winter,0
2023-01-09,6.88,0.0,54.21,4.1,2023,1,Winter,0
2023-01-10,5.07,0.0,61.83,3.92,2023,1,Winter,0
2023-01-11,3.92,5.4,63.92,4.68,2023,1,Winter,0
2023-01-12,2.74,4.3,70.67,7.99,2023,1,Winter,0
2023-01-13,1.79,12.2,77.25,8.69,2023,1,Winter,0
2023-01-14,0.11,8.0,83.5,5.69,2023,1,Winter,0
2023-01-15,0.11,0.0,83.42,4.92,2023,1,Winter,0
2023-01-16,-0.47,0.0,81.88,4.49,2023,1,Winter,1
2023-01-17,-0.83,0.1,79.58,4.62,2023,1,Winter,1
2023-01-18,0.72,0.0,71.75,3.53,2023,1,Winter,0
2023-01-19,3.22,0.0,70.0,4.38,2023,1,Winter,0
2023-01-20,0.52,7.1,85.42,7.48,2023,1,Winter,0
2023-01-21,0.92,2.7,75.08,5.88,2023,1,Winter,0
2023-01-22,1.3,1.4,76.04,4.56,2023,1,Winter,0
2023-01-23,1.98,0.0,70.83,4.71,2023,1,Winter,0
2023-01-24,2.58,15.0,76.62,7.75,2023,1,Winter,0
2023-01-25,3.3,17.2,84.17,9.44,2023,1,Winter,0
2023-01-26,2.57,0.1,80.25,6.59,2023,1,Winter,0
2023-01-27,4.1,0.0,54.5,3.87,2023,1,Winter,0
2023-01-28,5.47,0.0,39.42,4.43,2023,1,Winter,0
2023-01-29,4.23,6.6,53.42,9.15,2023,1,Winter,0
2023-01-30,3.18,6.4,79.58,8.95,2023,1,Winter,0
2023-01-31,2.11,1.8,77.38,4.02,2023,1,Winter,0
2023-02-01,4.07,0.0,51.5,5.43,2023,2,Winter,0
2023-02-02,4.87,0.0,40.38,5.92,2023,2,Winter,0
2023-02-03,5.71,0.0,54.29,5.26,2023,2,Winter,0
2023-02-04,5.75,0.0,63.33,7.06,2023,2,Winter,0
2023-02-05,4.32,0.0,72.29,6.77,2023,2,Winter,0
2023-02-06,3.23,5.6,74.54,7.08,2023,2,Winter,0
2023-02-07,3.5,0.0,67.79,6.62,2023,2,Winter,0
2023-02-08,3.95,0.0,61.38,5.46,2023,2,Winter,0
2023-02-09,5.4,4.8,55.12,7.31,2023,2,Winter,0
2023-02-10,4.7,24.4,75.92,10.52,2023,2,Winter,0
2023-02-11,3.1,3.4,78.75,7.12,2023,2,Winter,0
2023-02-12,-0.73,0.0,66.92,8.39,2023,2,Winter,1
2023-02-13,3.36,0.0,49.17,7.48,2023,2,Winter,0
2023-02-14,6.92,0.0,53.83,7.43,2023,2,Winter,0
2023-02-15,8.44,0.0,51.54,9.48,2023,2,Winter,0
2023-02-16,9.97,0.0,51.33,8.14,2023,2,Winter,0
2023-02-17,10.6,0.0,55.04,5.72,2023,2,Winter,0
2023-02-18,10.9,0.0,52.5,6.64,2023,2,Winter,0
2023-02-19,9.66,0.0,62.42,5.26,2023,2,Winter,0
2023-02-20,9.64,0.3,56.83,5.51,2023,2,Winter,0
2023-02-21,6.02,32.7,74.42,9.97,2023,2,Winter,0
2023-02-22,5.99,0.0,63.83,6.0,2023,2,Winter,0
2023-02-23,6.39,0.0,53.71,7.55,2023,2,Winter,0
2023-02-24,7.28,0.0,47.42,7.14,2023,2,Winter,0
2023-02-25,7.35,0.0,57.75,5.9,2023,2,Winter,0
2023-02-26,7.36,0.0,60.5,6.36,2023,2,Winter,0
2023-02-27,6.75,0.1,60.33,6.26,2023,2,Winter,0
2023-02-28,5.16,10.0,63.54,7.14,2023,2,Winter,0
2023-03-01,5.93,15.1,72.79,6.0,2023,3,Spring,0
2023-03-02,8.03,0.4,58.42,6.57,2023,3,Spring,0
2023-03-03,7.88,0.3,63.92,6.6,2023,3,Spring,0
2023-03-04,8.24,0.0,61.62,5.38,2023,3,Spring,0
2023-03-05,7.48,0.3,65.17,5.94,2023,3,Spring,0
2023-03-06,7.28,0.0,62.75,6.49,2023,3,Spring,0
2023-03-07,7.0,0.3,65.88,4.8,2023,3,Spring,0
2023-03-08,6.92,1.4,72.58,4.32,2023,3,Spring,0
2023-03-09,7.65,0.1,69.79,5.89,2023,3,Spring,0
2023-03-10,8.06,0.0,66.88,6.62,2023,3,Spring,0
2023-03-11,9.08,0.4,69.21,6.15,2023,3,Spring,0
2023-03-12,9.5,0.4,70.54,5.72,2023,3,Spring,0
2023-03-13,9.75,1.0,64.67,6.25,2023,3,Spring,0
2023-03-14,9.08,0.1,62.17,7.52,2023,3,Spring,0
2023-03-15,8.94,1.2,65.25,7.08,2023,3,Spring,0
2023-03-16,8.34,2.9,70.38,5.2,2023,3,Spring,0
2023-03-17,7.8,1.9,67.96,4.5,2023,3,Spring,0
2023-03-18,6.54,7.2,78.88,5.1,2023,3,Spring,0
2023-03-19,6.52,4.2,76.5,4.44,2023,3,Spring,0
2023-03-20,6.04,14.2,81.46,4.6,2023,3,Spring,0
2023-03-21,5.5,10.7,84.0,4.04,2023,3,Spring,0
2023-03-22,5.82,1.4,77.83,5.52,2023,3,Spring,0
2023-03-23,6.93,0.0,72.08,7.73,2023,3,Spring,0
2023-03-24,8.36,3.8,67.21,6.02,2023,3,Spring,0
2023-03-25,7.25,4.8,75.58,8.87,2023,3,Spring,0
2023-03-26,6.42,0.5,71.71,5.68,2023,3,Spring,0
2023-03-27,7.44,0.3,66.12,5.38,2023,3,Spring,0
2023-03-28,8.29,0.5,66.96,5.14,2023,3,Spring,0
2023-03-29,9.38,0.5,60.58,5.0,2023,3,Spring,0
2023-03-30,9.47,2.3,65.0,4.9,2023,3,Spring,0
2023-03-31,6.3,17.5,85.29,5.33,2023,3,Spring,0
2023-04-01,6.3,8.5,84.0,5.15,2023,4,Spring,0
2023-04-02,6.8,3.1,79.29,5.89,2023,4,Spring,0
2023-04-03,7.66,3.5,71.79,7.45,2023,4,Spring,0
2023-04-04,6.45,3.9,77.08,7.66,2023,4,Spring,0
2023-04-05,7.5,0.0,61.29,7.12,2023,4,Spring,0
2023-04-06,9.53,1.7,52.67,6.62,2023,4,Spring,0
2023-04-07,9.84,0.0,56.21,6.36,2023,4,Spring,0
2023-04-08,10.97,0.1,53.17,5.82,2023,4,Spring,0
2023-04-09,11.44,0.0,53.25,5.89,2023,4,Spring,0
2023-04-10,11.42,0.0,48.17,7.94,2023,4,Spring,0
2023-04-11,11.8,0.0,48.17,9.24,2023,4,Spring,0
2023-04-12,13.34,0.0,46.33,8.42,2023,4,Spring,0
2023-04-13,13.35,0.0,48.96,7.75,2023,4,Spring,0
2023-04-14,14.12,0.3,49.38,5.8,2023,4,Spring,0
2023-04-15,14.32,0.2,51.21,6.16,2023,4,Spring,0
2023-04-16,14.54,0.1,43.0,7.43,2023,4,Spring,0
